TF Hub	Modulator	Target	Score	P-Value
1973_s_at	38944_at	38780_at	-0.274153	0.000397782
1973_s_at	38944_at	38844_at	-0.207073	0.00535946
1973_s_at	38944_at	38845_at	-0.224685	0.00102813
1973_s_at	38944_at	39127_f_at	-0.236544	3.88496e-005
1973_s_at	38944_at	39846_at	-0.147136	0.0290494
1973_s_at	38944_at	40195_at	-0.216215	0.00286941
1973_s_at	38944_at	40225_at	-0.168491	0.0138212
1973_s_at	38944_at	40249_at	-0.145221	0.046194
1973_s_at	38944_at	40276_at	-0.174239	0.030295
1973_s_at	38944_at	40587_s_at	-0.224161	0.0214045
1973_s_at	38944_at	40588_r_at	-0.20489	0.00752883
1973_s_at	38944_at	40891_f_at	-0.207217	0.00439789
1973_s_at	38944_at	40992_s_at	-0.316221	9.03918e-006
1973_s_at	38944_at	41250_at	-0.329427	1.2543e-005
1973_s_at	38944_at	41277_at	-0.288823	0.000169493
1973_s_at	38944_at	41323_at	-0.229997	4.00357e-006
1973_s_at	38944_at	41485_at	-0.325689	1.75027e-005
1973_s_at	38944_at	41490_at	-0.19192	0.00176673
1973_s_at	38944_at	41510_s_at	-0.246362	0.00556739
1973_s_at	38944_at	32518_at	-0.306997	6.70915e-005
1973_s_at	38944_at	32564_at	-0.246466	0.000352134
1973_s_at	38944_at	32584_at	-0.184563	0.00413654
1973_s_at	38944_at	33135_at	-0.228966	0.00691122
1973_s_at	38944_at	2035_s_at	-0.31767	3.52333e-005
1973_s_at	38944_at	2000_at	-0.220612	0.00766193
1973_s_at	38944_at	2001_g_at	-0.19566	0.0106854
1973_s_at	38944_at	1979_s_at	-0.280093	0.000712577
1973_s_at	38944_at	1985_s_at	-0.363616	4.83321e-007
1973_s_at	38944_at	1904_at	-0.244187	0.00276658
1973_s_at	38944_at	1884_s_at	-0.2311	0.000583174
1973_s_at	38944_at	1854_at	-0.232189	0.000528726
1973_s_at	38944_at	1782_s_at	-0.189151	0.0171568
1973_s_at	38944_at	1752_at	-0.289892	2.88418e-005
1973_s_at	38944_at	1721_g_at	-0.272719	0.000244777
1973_s_at	38944_at	1584_at	-0.283626	5.05751e-006
1973_s_at	38944_at	1529_at	-0.191916	0.0140638
1973_s_at	38944_at	1536_at	-0.335755	5.66851e-006
1973_s_at	38944_at	1521_at	-0.374428	1.59477e-007
1973_s_at	38944_at	1468_at	-0.36784	3.14819e-007
1973_s_at	38944_at	1470_at	-0.263221	0.00237938
1973_s_at	38944_at	1312_at	-0.228117	0.0014478
1973_s_at	38944_at	1313_at	-0.310177	4.06563e-006
1973_s_at	38944_at	1250_at	-0.183941	0.0288807
1973_s_at	38944_at	1199_at	-0.284039	0.000530597
1973_s_at	38944_at	1154_at	-0.254699	0.00323177
1973_s_at	38944_at	945_at	-0.159449	0.0140612
1973_s_at	38944_at	947_at	-0.256323	0.00128835
1973_s_at	38944_at	877_at	-0.227416	0.0177359
1973_s_at	38944_at	860_at	-0.201085	0.00506055
1973_s_at	38944_at	861_g_at	-0.202241	0.000648977
1973_s_at	38944_at	831_at	-0.262768	0.00245453
1973_s_at	38944_at	843_at	-0.173701	0.0313214
1973_s_at	38944_at	794_at	-0.202217	0.030572
1973_s_at	38944_at	673_at	-0.262873	0.00243699
1973_s_at	38944_at	674_g_at	-0.289007	0.000278332
1973_s_at	38944_at	548_s_at	-0.179711	0.0188706
1973_s_at	38944_at	496_s_at	-0.289968	1.3844e-006
1973_s_at	38944_at	288_s_at	-0.218732	0.00171258
1973_s_at	38944_at	240_at	-0.183515	0.0240657
1973_s_at	38944_at	241_g_at	-0.241675	0.00974279
1973_s_at	38944_at	133_at	-0.147941	0.0272067
1973_s_at	38944_at	41415_at	-0.320083	2.86068e-005
1973_s_at	38944_at	39812_at	-0.349877	1.87188e-006
1973_s_at	38944_at	35323_at	-0.303171	0.000118515
1973_s_at	38944_at	35615_at	-0.378809	1.00645e-007
1973_s_at	38944_at	36135_at	-0.297244	0.000190897
1973_s_at	38944_at	38811_at	-0.317597	3.54562e-005
1973_s_at	38992_at	40325_at	0.230081	0.00789182
1973_s_at	38992_at	40375_at	0.19829	0.0095586
1973_s_at	38992_at	33791_at	0.260071	0.000115995
1973_s_at	38992_at	41779_at	-0.161724	0.023637
1973_s_at	38992_at	33437_at	0.146672	0.0499517
1973_s_at	38992_at	36097_at	0.160259	0.0148778
1973_s_at	38992_at	36999_at	-0.208799	0.0167139
1973_s_at	38992_at	37663_at	0.178433	0.0401388
1973_s_at	38992_at	32571_at	0.198227	0.0117228
1973_s_at	38992_at	371_at	-0.20068	0.00818337
1973_s_at	39029_at	40129_at	-0.207844	0.0226677
1973_s_at	39029_at	32789_at	-0.164024	0.0095995
1973_s_at	39029_at	32790_at	-0.173545	0.0316245
1973_s_at	39029_at	38834_at	-0.193057	0.00886335
1973_s_at	39029_at	2012_s_at	-0.236623	0.00245516
1973_s_at	39029_at	860_at	-0.203372	0.00429758
1973_s_at	39029_at	861_g_at	-0.174381	0.00847995
1973_s_at	39032_at	31502_at	-0.221048	0.0011499
1973_s_at	39032_at	32271_at	-0.189752	0.00271741
1973_s_at	39032_at	34422_r_at	-0.167086	0.00855524
1973_s_at	39032_at	32029_at	-0.196681	0.00519348
1973_s_at	39032_at	32048_at	-0.194	0.00621235
1973_s_at	39032_at	32849_at	-0.150616	0.0279086
1973_s_at	39032_at	32850_at	-0.180658	0.0026609
1973_s_at	39032_at	36573_at	-0.192873	0.0131175
1973_s_at	39032_at	36999_at	-0.216904	0.0098417
1973_s_at	39032_at	38463_s_at	0.226287	0.00165824
1973_s_at	39032_at	38844_at	-0.181818	0.0266454
1973_s_at	39032_at	39523_at	-0.177569	0.00691313
1973_s_at	39032_at	1529_at	-0.244555	0.000167494
1973_s_at	39032_at	1530_g_at	-0.215351	0.00365492
1973_s_at	39032_at	548_s_at	-0.16635	0.0460668
1973_s_at	39032_at	371_at	-0.197572	0.0100116
1973_s_at	39037_at	40325_at	-0.217828	0.0170384
1973_s_at	39037_at	36506_at	-0.149193	0.0346631
1973_s_at	39037_at	36874_at	-0.283321	5.20813e-006
1973_s_at	39037_at	37649_at	-0.237997	0.00467576
1973_s_at	39037_at	33346_r_at	-0.24093	0.00383186
1973_s_at	39037_at	35317_at	-0.217561	0.0310143
1973_s_at	39037_at	36613_at	-0.239718	0.0109927
1973_s_at	39037_at	36632_at	-0.169802	0.00682053
1973_s_at	39037_at	37650_at	-0.194113	0.0409354
1973_s_at	39037_at	37698_at	-0.233995	0.0155364
1973_s_at	39037_at	41600_at	-0.249096	0.00216948
1973_s_at	39037_at	2025_s_at	-0.21531	0.0198339
1973_s_at	39037_at	1468_at	-0.216516	0.0417787
1973_s_at	39037_at	39812_at	-0.240944	0.0101934
1973_s_at	39069_at	36576_at	0.181614	0.00453264
1973_s_at	39069_at	41485_at	0.228754	0.021128
1973_s_at	39069_at	2035_s_at	0.216109	0.0426998
1973_s_at	39069_at	1752_at	0.202384	0.0249745
1973_s_at	39069_at	1199_at	0.213858	0.0481145
1973_s_at	39076_s_at	32271_at	0.186932	0.00341899
1973_s_at	39076_s_at	32378_at	0.316976	1.83794e-005
1973_s_at	39076_s_at	32897_at	0.194768	0.00787934
1973_s_at	39076_s_at	34422_r_at	0.174139	0.00471466
1973_s_at	39076_s_at	34451_at	0.223584	0.00944166
1973_s_at	39076_s_at	35397_at	0.262443	2.82233e-005
1973_s_at	39076_s_at	36276_at	0.179174	0.0222106
1973_s_at	39076_s_at	36303_f_at	0.151318	0.0205618
1973_s_at	39076_s_at	38948_at	0.199056	0.0111029
1973_s_at	39076_s_at	38956_at	0.264637	7.89797e-005
1973_s_at	39076_s_at	39663_at	0.160097	0.0150707
1973_s_at	39076_s_at	40036_at	0.20185	0.000360919
1973_s_at	39076_s_at	40690_at	0.300151	2.60174e-005
1973_s_at	39076_s_at	40691_at	0.211772	0.00162787
1973_s_at	39076_s_at	41429_at	0.193341	0.0482232
1973_s_at	39076_s_at	41665_at	0.209939	0.0272254
1973_s_at	39076_s_at	31850_at	0.184833	0.00339831
1973_s_at	39076_s_at	32048_at	0.182184	0.013372
1973_s_at	39076_s_at	32120_at	0.272243	0.00025402
1973_s_at	39076_s_at	33247_at	0.23289	0.00764133
1973_s_at	39076_s_at	33252_at	0.271106	0.000488436
1973_s_at	39076_s_at	34715_at	0.304356	5.1354e-005
1973_s_at	39076_s_at	35625_at	0.152368	0.024439
1973_s_at	39076_s_at	36030_at	0.210521	0.0263204
1973_s_at	39076_s_at	36041_at	0.172384	0.0487995
1973_s_at	39076_s_at	36479_at	0.167768	0.032302
1973_s_at	39076_s_at	36496_at	0.16785	0.0148944
1973_s_at	39076_s_at	36833_at	0.1818	0.018763
1973_s_at	39076_s_at	36839_at	0.211961	0.0258714
1973_s_at	39076_s_at	36863_at	0.241489	0.000116643
1973_s_at	39076_s_at	36913_at	0.206842	0.00453049
1973_s_at	39076_s_at	37282_at	0.283478	0.000104162
1973_s_at	39076_s_at	39060_at	0.232072	0.00461708
1973_s_at	39076_s_at	39337_at	0.245093	0.000164128
1973_s_at	39076_s_at	39438_at	0.252951	0.00159822
1973_s_at	39076_s_at	39767_at	0.204697	0.0216464
1973_s_at	39076_s_at	40137_at	0.19503	0.0144274
1973_s_at	39076_s_at	40404_s_at	0.175074	0.0446261
1973_s_at	39076_s_at	40453_s_at	0.180223	0.0361085
1973_s_at	39076_s_at	40456_at	0.219692	0.0022493
1973_s_at	39076_s_at	40842_at	0.175275	0.0482383
1973_s_at	39076_s_at	41126_at	0.279369	9.32356e-006
1973_s_at	39076_s_at	41779_at	0.163125	0.0211989
1973_s_at	39076_s_at	32181_at	0.228383	0.00588981
1973_s_at	39076_s_at	32229_at	0.231513	0.003566
1973_s_at	39076_s_at	32230_at	0.287121	0.000116042
1973_s_at	39076_s_at	32849_at	0.220207	4.71623e-005
1973_s_at	39076_s_at	32850_at	0.181723	0.00241886
1973_s_at	39076_s_at	33437_at	-0.178554	0.00525032
1973_s_at	39076_s_at	33847_s_at	0.189196	0.00228336
1973_s_at	39076_s_at	34865_at	0.209418	0.0480511
1973_s_at	39076_s_at	35363_at	0.215369	0.0150181
1973_s_at	39076_s_at	36111_s_at	0.207195	0.033576
1973_s_at	39076_s_at	36203_at	0.235439	0.0110033
1973_s_at	39076_s_at	36576_at	0.212176	0.000234376
1973_s_at	39076_s_at	36608_at	0.163481	0.0208632
1973_s_at	39076_s_at	36654_s_at	0.174641	0.00395687
1973_s_at	39076_s_at	37046_at	0.229328	0.00132274
1973_s_at	39076_s_at	37329_at	0.214987	0.0453281
1973_s_at	39076_s_at	37720_at	0.283906	0.000535955
1973_s_at	39076_s_at	37737_at	0.194115	0.00824223
1973_s_at	39076_s_at	38844_at	0.203335	0.00687386
1973_s_at	39076_s_at	39523_at	0.155586	0.0370952
1973_s_at	39076_s_at	39846_at	0.143369	0.0392521
1973_s_at	39076_s_at	40195_at	0.250515	0.000226265
1973_s_at	39076_s_at	40587_s_at	0.219769	0.0274381
1973_s_at	39076_s_at	40891_f_at	0.229114	0.00069642
1973_s_at	39076_s_at	40898_at	0.183003	0.0173531
1973_s_at	39076_s_at	41277_at	0.28937	0.000162673
1973_s_at	39076_s_at	41323_at	0.226086	6.69708e-006
1973_s_at	39076_s_at	41485_at	0.303642	0.000114061
1973_s_at	39076_s_at	32564_at	0.226779	0.00159897
1973_s_at	39076_s_at	2035_s_at	0.346946	2.47904e-006
1973_s_at	39076_s_at	2000_at	0.20998	0.0154959
1973_s_at	39076_s_at	1904_at	0.215339	0.015043
1973_s_at	39076_s_at	1909_at	0.258375	0.00112927
1973_s_at	39076_s_at	1910_s_at	0.274493	1.20049e-005
1973_s_at	39076_s_at	1884_s_at	0.311584	1.0252e-007
1973_s_at	39076_s_at	1847_s_at	0.213885	3.13817e-005
1973_s_at	39076_s_at	1854_at	0.308263	1.55008e-007
1973_s_at	39076_s_at	1824_s_at	0.307546	3.98944e-005
1973_s_at	39076_s_at	1796_s_at	0.15584	0.0347956
1973_s_at	39076_s_at	1782_s_at	0.262231	2.88474e-005
1973_s_at	39076_s_at	1785_at	0.174357	0.0412389
1973_s_at	39076_s_at	1721_g_at	0.287172	7.71087e-005
1973_s_at	39076_s_at	1644_at	0.259497	0.00105021
1973_s_at	39076_s_at	1584_at	0.250391	0.000104412
1973_s_at	39076_s_at	1529_at	0.209459	0.0036767
1973_s_at	39076_s_at	1530_g_at	0.213079	0.00428796
1973_s_at	39076_s_at	1536_at	0.234317	0.0117772
1973_s_at	39076_s_at	1447_at	0.277623	2.97473e-006
1973_s_at	39076_s_at	1312_at	0.20378	0.00811297
1973_s_at	39076_s_at	1313_at	0.20462	0.0217507
1973_s_at	39076_s_at	1199_at	0.255267	0.00407262
1973_s_at	39076_s_at	947_at	0.356891	1.61627e-007
1973_s_at	39076_s_at	861_g_at	0.169585	0.0126416
1973_s_at	39076_s_at	588_at	0.183708	0.00096766
1973_s_at	39076_s_at	496_s_at	0.259026	4.00896e-005
1973_s_at	39076_s_at	371_at	0.209696	0.00449021
1973_s_at	39076_s_at	288_s_at	0.195186	0.0110672
1973_s_at	39076_s_at	241_g_at	0.218633	0.0372684
1973_s_at	39112_at	41429_at	-0.198885	0.0363624
1973_s_at	39112_at	39073_at	-0.223897	0.0278643
1973_s_at	39112_at	34865_at	-0.234751	0.0114722
1973_s_at	39112_at	38096_f_at	-0.198684	0.0360561
1973_s_at	39112_at	41250_at	-0.25305	0.00471415
1973_s_at	39112_at	1521_at	-0.215489	0.0441345
1973_s_at	39112_at	1468_at	-0.217716	0.0391674
1973_s_at	39132_at	37720_at	-0.261029	0.00276465
1973_s_at	39132_at	2035_s_at	-0.251271	0.00529519
1973_s_at	39137_at	31463_s_at	0.248098	0.00011902
1973_s_at	39137_at	34451_at	0.228911	0.00693327
1973_s_at	39137_at	39663_at	0.146897	0.040968
1973_s_at	39137_at	39670_at	0.227768	0.00741233
1973_s_at	39137_at	40036_at	0.154758	0.0228383
1973_s_at	39137_at	31850_at	0.194794	0.00134458
1973_s_at	39137_at	32120_at	0.193935	0.0469392
1973_s_at	39137_at	39438_at	0.202	0.0309218
1973_s_at	39137_at	40129_at	0.208171	0.0222728
1973_s_at	39137_at	41126_at	0.205446	0.00537563
1973_s_at	39137_at	32849_at	0.142989	0.0488002
1973_s_at	39137_at	36111_s_at	0.21708	0.0194115
1973_s_at	39137_at	36573_at	0.200687	0.00731583
1973_s_at	39137_at	36576_at	0.169813	0.0124069
1973_s_at	39137_at	36654_s_at	0.175018	0.00382928
1973_s_at	39137_at	38429_at	0.251529	0.00398383
1973_s_at	39137_at	38828_s_at	0.201167	0.044682
1973_s_at	39137_at	38844_at	0.179094	0.0313176
1973_s_at	39137_at	39523_at	0.196839	0.00131164
1973_s_at	39137_at	39846_at	0.142138	0.0432174
1973_s_at	39137_at	40195_at	0.173639	0.0429689
1973_s_at	39137_at	2012_s_at	0.190684	0.0498392
1973_s_at	39137_at	1910_s_at	0.173006	0.0326935
1973_s_at	39137_at	1847_s_at	0.152451	0.0186863
1973_s_at	39137_at	1250_at	0.179907	0.0367935
1973_s_at	39137_at	860_at	0.173504	0.0317056
1973_s_at	39137_at	588_at	0.156836	0.0128032
1973_s_at	39137_at	548_s_at	0.187898	0.0105065
1973_s_at	39137_at	371_at	0.187029	0.0194348
1973_s_at	39137_at	288_s_at	0.24543	0.000154017
1973_s_at	39187_at	31463_s_at	0.24195	0.000214569
1973_s_at	39187_at	41260_at	0.20043	0.000415283
1973_s_at	39261_at	38603_at	0.191389	0.0182005
1973_s_at	39261_at	38948_at	0.209164	0.00562611
1973_s_at	39261_at	35725_at	-0.145904	0.0439972
1973_s_at	39261_at	36999_at	0.217616	0.00938378
1973_s_at	39261_at	1785_at	0.211904	0.00386339
1973_s_at	39420_at	31633_g_at	-0.270685	0.00107593
1973_s_at	39420_at	36432_at	-0.184028	0.0245647
1973_s_at	39420_at	32378_at	-0.200512	0.0334215
1973_s_at	39420_at	35433_s_at	-0.176053	0.0374009
1973_s_at	39420_at	39677_at	-0.330025	5.17653e-007
1973_s_at	39420_at	40329_at	-0.178678	0.00317254
1973_s_at	39420_at	40364_at	-0.161193	0.0246256
1973_s_at	39420_at	40690_at	-0.23851	0.00299083
1973_s_at	39420_at	40691_at	-0.185755	0.0122805
1973_s_at	39420_at	41606_at	-0.193768	0.0471988
1973_s_at	39420_at	32120_at	-0.21354	0.0150667
1973_s_at	39420_at	33247_at	-0.200485	0.047918
1973_s_at	39420_at	33252_at	-0.23129	0.00602834
1973_s_at	39420_at	33720_at	-0.258325	0.00253481
1973_s_at	39420_at	34715_at	-0.255841	0.00175923
1973_s_at	39420_at	36041_at	-0.209494	0.0039889
1973_s_at	39420_at	36088_at	-0.259043	0.0024146
1973_s_at	39420_at	36839_at	-0.269063	0.000711048
1973_s_at	39420_at	36863_at	-0.197506	0.00509945
1973_s_at	39420_at	37282_at	-0.213619	0.0149946
1973_s_at	39420_at	37649_at	-0.246437	0.00261709
1973_s_at	39420_at	37980_at	-0.209539	0.00274318
1973_s_at	39420_at	37987_at	-0.143249	0.0479058
1973_s_at	39420_at	38720_at	-0.279814	0.000555243
1973_s_at	39420_at	39049_at	-0.232375	0.00679539
1973_s_at	39420_at	39056_at	-0.323524	2.11838e-005
1973_s_at	39420_at	39060_at	-0.219927	0.0101382
1973_s_at	39420_at	39073_at	-0.335239	7.40611e-006
1973_s_at	39420_at	39337_at	-0.223264	0.000968144
1973_s_at	39420_at	39353_at	-0.274569	0.000814402
1973_s_at	39420_at	39748_at	-0.282394	0.000171227
1973_s_at	39420_at	40771_at	-0.23284	0.00766459
1973_s_at	39420_at	41723_s_at	-0.255765	0.00301018
1973_s_at	39420_at	32254_at	-0.209666	0.0276605
1973_s_at	39420_at	32261_at	-0.182689	0.0177119
1973_s_at	39420_at	32848_at	-0.186336	0.0102581
1973_s_at	39420_at	32849_at	-0.183523	0.00179414
1973_s_at	39420_at	33346_r_at	-0.253819	0.00154615
1973_s_at	39420_at	33456_at	-0.231335	0.00727385
1973_s_at	39420_at	34341_at	-0.265308	0.00205957
1973_s_at	39420_at	34829_at	-0.227249	0.00946985
1973_s_at	39420_at	34865_at	-0.266394	0.00145607
1973_s_at	39420_at	35256_at	-0.192222	0.0456574
1973_s_at	39420_at	35322_at	-0.226187	0.0081258
1973_s_at	39420_at	35349_at	-0.194402	0.045754
1973_s_at	39420_at	36608_at	-0.151802	0.048305
1973_s_at	39420_at	36613_at	-0.230676	0.0188954
1973_s_at	39420_at	36992_at	-0.242259	0.0072213
1973_s_at	39420_at	37046_at	-0.212462	0.00447674
1973_s_at	39420_at	37318_at	-0.249718	0.00585599
1973_s_at	39420_at	37329_at	-0.227868	0.0222351
1973_s_at	39420_at	37364_at	-0.202234	0.0421301
1973_s_at	39420_at	37663_at	-0.191029	0.0186192
1973_s_at	39420_at	37666_at	-0.303024	9.2605e-005
1973_s_at	39420_at	37696_at	-0.167118	0.0466636
1973_s_at	39420_at	37697_s_at	-0.255902	0.00132862
1973_s_at	39420_at	37698_at	-0.322619	2.29353e-005
1973_s_at	39420_at	37720_at	-0.278547	0.000798784
1973_s_at	39420_at	38096_f_at	-0.21024	0.0183998
1973_s_at	39420_at	38395_at	-0.268036	1.57138e-005
1973_s_at	39420_at	38398_at	-0.24728	0.00228356
1973_s_at	39420_at	38429_at	-0.229067	0.0161032
1973_s_at	39420_at	38780_at	-0.22596	0.00823337
1973_s_at	39420_at	38834_at	-0.186595	0.0137032
1973_s_at	39420_at	39155_at	-0.215615	0.0345031
1973_s_at	39420_at	40195_at	-0.187197	0.0192358
1973_s_at	39420_at	40276_at	-0.187378	0.0130087
1973_s_at	39420_at	40992_s_at	-0.277818	0.000247859
1973_s_at	39420_at	41250_at	-0.330112	1.17943e-005
1973_s_at	39420_at	41277_at	-0.211483	0.0265644
1973_s_at	39420_at	41323_at	-0.145519	0.0330967
1973_s_at	39420_at	41485_at	-0.328563	1.35534e-005
1973_s_at	39420_at	41510_s_at	-0.290132	0.000255339
1973_s_at	39420_at	32518_at	-0.243803	0.00655173
1973_s_at	39420_at	33135_at	-0.237195	0.00423813
1973_s_at	39420_at	2035_s_at	-0.265355	0.00205291
1973_s_at	39420_at	1979_s_at	-0.280948	0.00066876
1973_s_at	39420_at	1985_s_at	-0.337932	5.78018e-006
1973_s_at	39420_at	1884_s_at	-0.217574	0.00188794
1973_s_at	39420_at	1854_at	-0.239712	0.000264822
1973_s_at	39420_at	1782_s_at	-0.200874	0.00721183
1973_s_at	39420_at	1752_at	-0.23836	0.00215806
1973_s_at	39420_at	1721_g_at	-0.221926	0.00893374
1973_s_at	39420_at	1584_at	-0.196128	0.00717083
1973_s_at	39420_at	1536_at	-0.335486	5.80718e-006
1973_s_at	39420_at	1521_at	-0.325069	1.84886e-005
1973_s_at	39420_at	1468_at	-0.352445	1.46015e-006
1973_s_at	39420_at	1470_at	-0.321409	2.54915e-005
1973_s_at	39420_at	1313_at	-0.2148	0.0113189
1973_s_at	39420_at	1199_at	-0.293718	0.000252162
1973_s_at	39420_at	966_at	-0.177704	0.0017912
1973_s_at	39420_at	967_g_at	-0.190895	0.0151409
1973_s_at	39420_at	947_at	-0.214483	0.0208392
1973_s_at	39420_at	860_at	-0.173601	0.0315164
1973_s_at	39420_at	861_g_at	-0.163691	0.0202798
1973_s_at	39420_at	831_at	-0.291237	0.000306
1973_s_at	39420_at	673_at	-0.280212	0.000706319
1973_s_at	39420_at	674_g_at	-0.268697	0.00123869
1973_s_at	39420_at	496_s_at	-0.209674	0.00361372
1973_s_at	39420_at	241_g_at	-0.301294	0.000137998
1973_s_at	39420_at	41415_at	-0.27926	0.000757887
1973_s_at	39420_at	39812_at	-0.340375	4.6069e-006
1973_s_at	39420_at	35323_at	-0.24472	0.00805419
1973_s_at	39420_at	35615_at	-0.310442	6.50431e-005
1973_s_at	39420_at	36135_at	-0.296679	0.000199667
1973_s_at	39420_at	38811_at	-0.295181	0.00022477
1973_s_at	39454_f_at	39663_at	0.166228	0.00918329
1973_s_at	39454_f_at	33791_at	-0.176196	0.0457361
1973_s_at	39454_f_at	36999_at	0.219551	0.0082354
1973_s_at	39610_at	40729_s_at	-0.216134	0.0143923
1973_s_at	39610_at	36874_at	-0.204732	0.00389645
1973_s_at	39756_g_at	32271_at	-0.160037	0.0260547
1973_s_at	39860_at	35421_at	0.184564	0.00385696
1973_s_at	39860_at	40325_at	0.238832	0.00441928
1973_s_at	39860_at	36874_at	0.189956	0.0109433
1973_s_at	39860_at	37364_at	0.207386	0.0315378
1973_s_at	39860_at	2025_s_at	0.242216	0.00350844
1973_s_at	40067_at	36874_at	0.185332	0.0148976
1973_s_at	40118_at	36999_at	0.241918	0.00165142
1973_s_at	40221_at	32720_at	0.192244	0.000797231
1973_s_at	40221_at	36876_at	-0.167674	0.0451493
1973_s_at	40221_at	37649_at	-0.226779	0.00975873
1973_s_at	40221_at	38720_at	-0.248628	0.00481192
1973_s_at	40221_at	36097_at	-0.146831	0.041164
1973_s_at	40221_at	36193_at	-0.214996	0.00374765
1973_s_at	40221_at	37320_at	-0.1824	0.00110873
1973_s_at	40221_at	37364_at	-0.208483	0.0296161
1973_s_at	40221_at	38096_f_at	-0.228696	0.00577018
1973_s_at	40221_at	39523_at	0.163913	0.0201968
1973_s_at	40221_at	40992_s_at	-0.228845	0.00854796
1973_s_at	40221_at	32518_at	-0.218103	0.0300999
1973_s_at	40221_at	32564_at	-0.18795	0.0225772
1973_s_at	40221_at	1468_at	-0.25306	0.00471109
1973_s_at	40221_at	1312_at	-0.226999	0.00157307
1973_s_at	40221_at	260_at	-0.213482	0.00416847
1973_s_at	40221_at	39812_at	-0.235745	0.0139931
1973_s_at	40268_at	39604_at	-0.145246	0.0461127
1973_s_at	40268_at	32029_at	-0.163515	0.0413956
1973_s_at	40268_at	37649_at	-0.20286	0.0406959
1973_s_at	40268_at	38720_at	-0.241879	0.00739538
1973_s_at	40268_at	39056_at	-0.258877	0.00319885
1973_s_at	40268_at	33346_r_at	-0.221145	0.0139024
1973_s_at	40268_at	37698_at	-0.248878	0.00618173
1973_s_at	40268_at	39127_f_at	-0.192071	0.00224447
1973_s_at	40268_at	40276_at	-0.167435	0.0457956
1973_s_at	40268_at	32518_at	-0.249533	0.00453799
1973_s_at	40268_at	1468_at	-0.23302	0.0164628
1973_s_at	40268_at	831_at	-0.250513	0.00556234
1973_s_at	40268_at	673_at	-0.265305	0.00205999
