UID,Gene Symbol,Gene Ontology ID,SwissProt
YBL007C,SLA1,5857,SwissProt:P32790
YBL007C,SLA1,8092,SwissProt:P32790
YBL007C,SLA1,8092,SwissProt:P32790
YBL007C,SLA1,147,SwissProt:P32790
YBL007C,SLA1,7015,SwissProt:P32790
YBL007C,SLA1,7015,SwissProt:P32790
YBL007C,SLA1,7047,SwissProt:P32790
YBL007C,SLA1,6897,SwissProt:P32790
YBL007C,SLA1,6897,SwissProt:P32790
YBL007C,SLA1,7121,SwissProt:P32790
YBL008W,HIR1,775,SwissProt:P32479
YBL008W,HIR1,5634,SwissProt:P32479
YBL008W,HIR1,3714,SwissProt:P32479
YBL008W,HIR1,6357,SwissProt:P32479
YBL008W-A,,8372,
YBL008W-A,,5554,
YBL008W-A,,4,
YBL009W,,5634,SwissProt:P32789
YBL009W,,4674,SwissProt:P32789
YBL009W,,7126,SwissProt:P32789
YBL010C,,8372,SwissProt:P32788
YBL010C,,5554,SwissProt:P32788
YBL010C,,4,SwissProt:P32788
YBL011W,SCT1,8372,SwissProt:P32784
YBL011W,SCT1,4366,SwissProt:P32784
YBL011W,SCT1,4366,SwissProt:P32784
YBL011W,SCT1,4366,SwissProt:P32784
YBL011W,SCT1,8654,SwissProt:P32784
YBL011W,SCT1,8654,SwissProt:P32784
YBL012C,,8372,SwissProt:P38209
YBL012C,,5554,SwissProt:P38209
YBL012C,,4,SwissProt:P38209
YBL013W,FMT1,5739,SwissProt:P32785
YBL013W,FMT1,4479,SwissProt:P32785
YBL013W,FMT1,6431,SwissProt:P32785
YBL013W,FMT1,6413,SwissProt:P32785
YBL014C,RRN6,120,SwissProt:P32786
YBL014C,RRN6,3701,SwissProt:P32786
YBL014C,RRN6,6360,SwissProt:P32786
YBL015W,ACH1,5829,SwissProt:P32316
YBL015W,ACH1,5739,SwissProt:P32316
YBL015W,ACH1,3986,SwissProt:P32316
YBL015W,ACH1,3986,SwissProt:P32316
YBL015W,ACH1,6083,SwissProt:P32316
YBL015W,ACH1,6084,SwissProt:P32316
YBL016W,FUS3,5737,SwissProt:P16892
YBL016W,FUS3,5634,SwissProt:P16892
YBL016W,FUS3,5937,SwissProt:P16892
YBL016W,FUS3,4707,SwissProt:P16892
YBL016W,FUS3,7050,SwissProt:P16892
YBL016W,FUS3,6468,SwissProt:P16892
YBL016W,FUS3,750,SwissProt:P16892
YBL017C,PEP1,5794,SwissProt:P32319
YBL017C,PEP1,5048,SwissProt:P32319
YBL017C,PEP1,5048,SwissProt:P32319
YBL017C,PEP1,6623,SwissProt:P32319
YBL017C,PEP1,6623,SwissProt:P32319
YBL017C,PEP1,7034,SwissProt:P32319
YBL017C,PEP1,7034,SwissProt:P32319
YBL018C,POP8,5655,SwissProt:P38208
YBL018C,POP8,172,SwissProt:P38208
YBL018C,POP8,171,SwissProt:P38208
YBL018C,POP8,4526,SwissProt:P38208
YBL018C,POP8,6364,SwissProt:P38208
YBL018C,POP8,8033,SwissProt:P38208
YBL019W,APN2,5634,SwissProt:P38207
YBL019W,APN2,8311,SwissProt:P38207
YBL019W,APN2,4528,SwissProt:P38207
YBL019W,APN2,6281,SwissProt:P38207
YBL020W,RFT1,5789,SwissProt:P38206
YBL020W,RFT1,15157,SwissProt:P38206
YBL020W,RFT1,6487,SwissProt:P38206
YBL020W,RFT1,15772,SwissProt:P38206
YBL021C,HAP3,16602,SwissProt:P13434
YBL021C,HAP3,16563,SwissProt:P13434
YBL021C,HAP3,6109,SwissProt:P13434
YBL021C,HAP3,6350,SwissProt:P13434
YBL022C,PIM1,5759,SwissProt:P36775
YBL022C,PIM1,5759,SwissProt:P36775
YBL022C,PIM1,5759,SwissProt:P36775
YBL022C,PIM1,4176,SwissProt:P36775
YBL022C,PIM1,6508,SwissProt:P36775
YBL022C,PIM1,9408,SwissProt:P36775
YBL023C,MCM2,5737,SwissProt:P29469
YBL023C,MCM2,5737,SwissProt:P29469
YBL023C,MCM2,5634,SwissProt:P29469
YBL023C,MCM2,5656,SwissProt:P29469
YBL023C,MCM2,4003,SwissProt:P29469
YBL023C,MCM2,3682,SwissProt:P29469
YBL023C,MCM2,6270,SwissProt:P29469
YBL023C,MCM2,6268,SwissProt:P29469
YBL023C,MCM2,6267,SwissProt:P29469
YBL024W,NCL1,5634,SwissProt:P38205
YBL024W,NCL1,16428,SwissProt:P38205
YBL024W,NCL1,30488,SwissProt:P38205
YBL025W,RRN10,500,SwissProt:P38204
YBL025W,RRN10,3701,SwissProt:P38204
YBL025W,RRN10,182,SwissProt:P38204
YBL025W,RRN10,6360,SwissProt:P38204
YBL026W,LSM2,30532,SwissProt:P38203
YBL026W,LSM2,8248,SwissProt:P38203
YBL026W,LSM2,398,SwissProt:P38203
YBL026W,LSM2,6364,SwissProt:P38203
YBL027W,RPL19B,5842,SwissProt:P05735
YBL027W,RPL19B,3735,SwissProt:P05735
YBL027W,RPL19B,6412,SwissProt:P05735
YBL027W,RPL19B,6412,SwissProt:P05735
YBL028C,,8372,SwissProt:P38202
YBL028C,,5554,SwissProt:P38202
YBL028C,,4,SwissProt:P38202
YBL029C-A,,8372,
YBL029C-A,,5554,
YBL029C-A,,4,
YBL029W,,8372,SwissProt:P38201
YBL029W,,5554,SwissProt:P38201
YBL029W,,4,SwissProt:P38201
YBL030C,PET9,5743,SwissProt:P18239
YBL030C,PET9,5471,SwissProt:P18239
YBL030C,PET9,6854,SwissProt:P18239
YBL031W,SHE1,8372,SwissProt:P38200
YBL031W,SHE1,5554,SwissProt:P38200
YBL031W,SHE1,4,SwissProt:P38200
YBL032W,HEK2,5737,SwissProt:P38199
YBL032W,HEK2,784,SwissProt:P38199
YBL032W,HEK2,3729,SwissProt:P38199
YBL032W,HEK2,8298,SwissProt:P38199
YBL032W,HEK2,8298,SwissProt:P38199
YBL032W,HEK2,7004,SwissProt:P38199
YBL032W,HEK2,7004,SwissProt:P38199
YBL033C,RIB1,8372,SwissProt:P38066
YBL033C,RIB1,19238,SwissProt:P38066
YBL033C,RIB1,19238,SwissProt:P38066
YBL033C,RIB1,9231,SwissProt:P38066
YBL033C,RIB1,9231,SwissProt:P38066
YBL034C,STU1,5816,SwissProt:P38198
YBL034C,STU1,5200,SwissProt:P38198
YBL034C,STU1,7020,SwissProt:P38198
YBL035C,POL12,3889,SwissProt:P38121
YBL035C,POL12,6270,SwissProt:P38121
YBL035C,POL12,6269,SwissProt:P38121
YBL035C,POL12,6273,SwissProt:P38121
YBL035C,POL12,5658,SwissProt:P38121
YBL036C,,5622,SwissProt:P38197
YBL036C,,8784,SwissProt:P38197
YBL036C,,30170,SwissProt:P38197
YBL036C,,6520,SwissProt:P38197
YBL037W,APL3,30122,SwissProt:P38065
YBL037W,APL3,5554,SwissProt:P38065
YBL037W,APL3,16192,SwissProt:P38065
YBL038W,MRPL16,5762,SwissProt:P38064
YBL038W,MRPL16,48,SwissProt:P38064
YBL038W,MRPL16,3735,SwissProt:P38064
YBL038W,MRPL16,6412,SwissProt:P38064
YBL039C,URA7,5829,SwissProt:P28274
YBL039C,URA7,3883,SwissProt:P28274
YBL039C,URA7,3883,SwissProt:P28274
YBL039C,URA7,6241,SwissProt:P28274
YBL039C,URA7,8654,SwissProt:P28274
YBL039C,URA7,19856,SwissProt:P28274
YBL039C-A,,8372,
YBL039C-A,,5554,
YBL039C-A,,4,
YBL039W-A,,8372,
YBL039W-A,,5554,
YBL039W-A,,4,
YBL040C,ERD2,30176,SwissProt:P18414
YBL040C,ERD2,45015,SwissProt:P18414
YBL040C,ERD2,45015,SwissProt:P18414
YBL040C,ERD2,45015,SwissProt:P18414
YBL040C,ERD2,6621,SwissProt:P18414
YBL041W,PRE7,5839,SwissProt:P23724
YBL041W,PRE7,5839,SwissProt:P23724
YBL041W,PRE7,4175,SwissProt:P23724
YBL041W,PRE7,4175,SwissProt:P23724
YBL041W,PRE7,6511,SwissProt:P23724
YBL041W,PRE7,6511,SwissProt:P23724
YBL042C,FUI1,5886,SwissProt:P38196
YBL042C,FUI1,5886,SwissProt:P38196
YBL042C,FUI1,15213,SwissProt:P38196
YBL042C,FUI1,15213,SwissProt:P38196
YBL042C,FUI1,15862,SwissProt:P38196
YBL042C,FUI1,15862,SwissProt:P38196
YBL043W,ECM13,8372,SwissProt:P38195
YBL043W,ECM13,5554,SwissProt:P38195
YBL043W,ECM13,7047,SwissProt:P38195
YBL044W,,8372,SwissProt:P38194
YBL044W,,5554,SwissProt:P38194
YBL044W,,4,SwissProt:P38194
YBL045C,COR1,5750,SwissProt:P07256
YBL045C,COR1,5750,SwissProt:P07256
YBL045C,COR1,8121,SwissProt:P07256
YBL045C,COR1,9060,SwissProt:P07256
YBL046W,,8372,SwissProt:P38193
YBL046W,,5554,SwissProt:P38193
YBL046W,,4,SwissProt:P38193
YBL047C,EDE1,5857,SwissProt:P34216
YBL047C,EDE1,5935,SwissProt:P34216
YBL047C,EDE1,5934,SwissProt:P34216
YBL047C,EDE1,5554,SwissProt:P34216
YBL047C,EDE1,6897,SwissProt:P34216
YBL048W,,8372,SwissProt:P38192
YBL048W,,5554,SwissProt:P38192
YBL048W,,4,SwissProt:P38192
YBL049W,MOH1,8372,SwissProt:P38191
YBL049W,MOH1,5554,SwissProt:P38191
YBL049W,MOH1,4,SwissProt:P38191
YBL050W,SEC17,300,SwissProt:P32602
YBL050W,SEC17,5483,SwissProt:P32602
YBL050W,SEC17,6888,SwissProt:P32602
YBL050W,SEC17,6888,SwissProt:P32602
YBL050W,SEC17,6888,SwissProt:P32602
YBL051C,PIN4,8372,SwissProt:P34217
YBL051C,PIN4,5554,SwissProt:P34217
YBL051C,PIN4,4,SwissProt:P34217
YBL052C,SAS3,788,SwissProt:P34218
YBL052C,SAS3,16407,SwissProt:P34218
YBL052C,SAS3,16568,SwissProt:P34218
YBL052C,SAS3,6347,SwissProt:P34218
YBL052C,SAS3,6348,SwissProt:P34218
YBL053W,,8372,SwissProt:P38190
YBL053W,,5554,SwissProt:P38190
YBL053W,,4,SwissProt:P38190
YBL054W,,8372,SwissProt:P34219
YBL054W,,5554,SwissProt:P34219
YBL054W,,4,SwissProt:P34219
YBL055C,,8372,SwissProt:P34220
YBL055C,,5554,SwissProt:P34220
YBL055C,,4,SwissProt:P34220
YBL056W,PTC3,8372,SwissProt:P34221
YBL056W,PTC3,15071,SwissProt:P34221
YBL056W,PTC3,173,SwissProt:P34221
YBL056W,PTC3,6470,SwissProt:P34221
YBL056W,PTC3,79,SwissProt:P34221
YBL056W,PTC3,79,SwissProt:P34221
YBL057C,PTH2,5737,SwissProt:P34222
YBL057C,PTH2,4045,SwissProt:P34222
YBL057C,PTH2,4045,SwissProt:P34222
YBL057C,PTH2,4045,SwissProt:P34222
YBL057C,PTH2,6412,SwissProt:P34222
YBL058W,SHP1,8372,SwissProt:P34223
YBL058W,SHP1,5554,SwissProt:P34223
YBL058W,SHP1,5977,SwissProt:P34223
YBL058W,SHP1,7151,SwissProt:P34223
YBL059C-A,,8372,
YBL059C-A,,5554,
YBL059C-A,,4,
YBL059W,,8372,SwissProt:P34224
YBL059W,,5554,SwissProt:P34224
YBL059W,,4,SwissProt:P34224
YBL060W,,8372,SwissProt:P34225
YBL060W,,5554,SwissProt:P34225
YBL060W,,4,SwissProt:P34225
YBL061C,SKT5,142,SwissProt:P34226
YBL061C,SKT5,8047,SwissProt:P34226
YBL061C,SKT5,6038,SwissProt:P34226
YBL061C,SKT5,910,SwissProt:P34226
YBL061C,SKT5,6970,SwissProt:P34226
YBL062W,,8372,SwissProt:P38189
YBL062W,,5554,SwissProt:P38189
YBL062W,,4,SwissProt:P38189
YBL063W,KIP1,5871,SwissProt:P28742
YBL063W,KIP1,5876,SwissProt:P28742
YBL063W,KIP1,5816,SwissProt:P28742
YBL063W,KIP1,3777,SwissProt:P28742
YBL063W,KIP1,5200,SwissProt:P28742
YBL063W,KIP1,7020,SwissProt:P28742
YBL063W,KIP1,92,SwissProt:P28742
YBL064C,PRX1,5739,SwissProt:P34227
YBL064C,PRX1,5739,SwissProt:P34227
YBL064C,PRX1,8379,SwissProt:P34227
YBL064C,PRX1,8379,SwissProt:P34227
YBL064C,PRX1,8379,SwissProt:P34227
YBL064C,PRX1,30503,SwissProt:P34227
YBL064C,PRX1,30503,SwissProt:P34227
YBL065W,,8372,SwissProt:P38188
YBL065W,,5554,SwissProt:P38188
YBL065W,,4,SwissProt:P38188
YBL066C,SEF1,8372,SwissProt:P34228
YBL066C,SEF1,5554,SwissProt:P34228
YBL066C,SEF1,4,SwissProt:P34228
YBL067C,UBP13,8372,SwissProt:P38187
YBL067C,UBP13,4843,SwissProt:P38187
YBL067C,UBP13,4,SwissProt:P38187
YBL068W,PRS4,8372,SwissProt:P38063
YBL068W,PRS4,4749,SwissProt:P38063
YBL068W,PRS4,6189,SwissProt:P38063
YBL068W,PRS4,6207,SwissProt:P38063
YBL068W,PRS4,105,SwissProt:P38063
YBL068W,PRS4,6166,SwissProt:P38063
YBL068W,PRS4,162,SwissProt:P38063
YBL068W-A,,8372,
YBL068W-A,,5554,
YBL068W-A,,4,
YBL069W,AST1,19898,SwissProt:P35183
YBL069W,AST1,8565,SwissProt:P35183
YBL069W,AST1,6612,SwissProt:P35183
YBL070C,,8372,SwissProt:P38186
YBL070C,,5554,SwissProt:P38186
YBL070C,,4,SwissProt:P38186
YBL071C,,8372,SwissProt:P38185
YBL071C,,5554,SwissProt:P38185
YBL071C,,4,SwissProt:P38185
YBL071C-B,,8372,
YBL071C-B,,5554,
YBL071C-B,,4,
YBL071W-A,KTI11,8372,
YBL071W-A,KTI11,5554,
YBL071W-A,KTI11,80,
YBL072C,RPS8A,5843,SwissProt:P05754
YBL072C,RPS8A,3735,SwissProt:P05754
YBL072C,RPS8A,6412,SwissProt:P05754
YBL072C,RPS8A,6412,SwissProt:P05754
YBL073W,,8372,SwissProt:P38184
YBL073W,,5554,SwissProt:P38184
YBL073W,,4,SwissProt:P38184
YBL074C,AAR2,5682,SwissProt:P32357
YBL074C,AAR2,5682,SwissProt:P32357
YBL074C,AAR2,5554,SwissProt:P32357
YBL074C,AAR2,244,SwissProt:P32357
YBL075C,SSA3,5829,SwissProt:P09435
YBL075C,SSA3,3773,SwissProt:P09435
YBL075C,SSA3,6616,SwissProt:P09435
YBL075C,SSA3,6457,SwissProt:P09435
YBL075C,SSA3,6626,SwissProt:P09435
YBL075C,SSA3,6950,SwissProt:P09435
YBL076C,ILS1,5829,SwissProt:P09436
YBL076C,ILS1,4822,SwissProt:P09436
YBL076C,ILS1,6412,SwissProt:P09436
YBL077W,,8372,SwissProt:P38183
YBL077W,,5554,SwissProt:P38183
YBL077W,,4,SwissProt:P38183
YBL078C,AUT7,5875,SwissProt:P38182
YBL078C,AUT7,5875,SwissProt:P38182
YBL078C,AUT7,8017,SwissProt:P38182
YBL078C,AUT7,6914,SwissProt:P38182
YBL078C,AUT7,6623,SwissProt:P38182
YBL079W,NUP170,5643,SwissProt:P38181
YBL079W,NUP170,5198,SwissProt:P38181
YBL079W,NUP170,6607,SwissProt:P38181
YBL079W,NUP170,7059,SwissProt:P38181
YBL079W,NUP170,6609,SwissProt:P38181
YBL079W,NUP170,6406,SwissProt:P38181
YBL079W,NUP170,6999,SwissProt:P38181
YBL079W,NUP170,6611,SwissProt:P38181
YBL079W,NUP170,59,SwissProt:P38181
YBL079W,NUP170,6407,SwissProt:P38181
YBL079W,NUP170,6610,SwissProt:P38181
YBL079W,NUP170,6408,SwissProt:P38181
YBL079W,NUP170,6608,SwissProt:P38181
YBL079W,NUP170,6409,SwissProt:P38181
YBL080C,PET112,5739,SwissProt:P33893
YBL080C,PET112,5554,SwissProt:P33893
YBL080C,PET112,9060,SwissProt:P33893
YBL080C,PET112,7005,SwissProt:P33893
YBL080C,PET112,6412,SwissProt:P33893
YBL081W,,8372,SwissProt:P38180
YBL081W,,5554,SwissProt:P38180
YBL081W,,4,SwissProt:P38180
YBL082C,RHK1,5783,SwissProt:P38179
YBL082C,RHK1,5783,SwissProt:P38179
YBL082C,RHK1,33,SwissProt:P38179
YBL082C,RHK1,33,SwissProt:P38179
YBL082C,RHK1,6488,SwissProt:P38179
YBL082C,RHK1,6486,SwissProt:P38179
YBL083C,,8372,SwissProt:P38178
YBL083C,,5554,SwissProt:P38178
YBL083C,,4,SwissProt:P38178
YBL084C,CDC27,5680,SwissProt:P38042
YBL084C,CDC27,5515,SwissProt:P38042
YBL084C,CDC27,4842,SwissProt:P38042
YBL084C,CDC27,8054,SwissProt:P38042
YBL084C,CDC27,70,SwissProt:P38042
YBL084C,CDC27,7091,SwissProt:P38042
YBL084C,CDC27,22,SwissProt:P38042
YBL084C,CDC27,6511,SwissProt:P38042
YBL085W,BOI1,5933,SwissProt:P38041
YBL085W,BOI1,5935,SwissProt:P38041
YBL085W,BOI1,134,SwissProt:P38041
YBL085W,BOI1,5543,SwissProt:P38041
YBL085W,BOI1,7266,SwissProt:P38041
YBL085W,BOI1,7266,SwissProt:P38041
YBL085W,BOI1,283,SwissProt:P38041
YBL085W,BOI1,283,SwissProt:P38041
YBL085W,BOI1,283,SwissProt:P38041
YBL086C,,8372,SwissProt:P38177
YBL086C,,5554,SwissProt:P38177
YBL086C,,4,SwissProt:P38177
YBL087C,RPL23A,5842,SwissProt:P04451
YBL087C,RPL23A,3735,SwissProt:P04451
YBL087C,RPL23A,6412,SwissProt:P04451
YBL087C,RPL23A,6412,SwissProt:P04451
YBL088C,TEL1,5634,SwissProt:P38110
YBL088C,TEL1,5634,SwissProt:P38110
YBL088C,TEL1,5634,SwissProt:P38110
YBL088C,TEL1,4428,SwissProt:P38110
YBL088C,TEL1,6974,SwissProt:P38110
YBL088C,TEL1,7004,SwissProt:P38110
YBL089W,AVT5,8372,SwissProt:P38176
YBL089W,AVT5,5215,SwissProt:P38176
YBL089W,AVT5,6810,SwissProt:P38176
YBL090W,MRP21,5763,SwissProt:P38175
YBL090W,MRP21,3735,SwissProt:P38175
YBL090W,MRP21,6412,SwissProt:P38175
YBL090W,MRP21,6413,SwissProt:P38175
YBL091C,MAP2,5737,SwissProt:P38174
YBL091C,MAP2,4239,SwissProt:P38174
YBL091C,MAP2,6508,SwissProt:P38174
YBL091C-A,SCS22,8372,EntrezGI:1870087
YBL091C-A,SCS22,5554,EntrezGI:1870087
YBL091C-A,SCS22,4,EntrezGI:1870087
YBL092W,RPL32,5842,SwissProt:P38061
YBL092W,RPL32,3735,SwissProt:P38061
YBL092W,RPL32,6412,SwissProt:P38061
YBL092W,RPL32,6412,SwissProt:P38061
YBL093C,ROX3,119,SwissProt:P25046
YBL093C,ROX3,5634,SwissProt:P25046
YBL093C,ROX3,16455,SwissProt:P25046
YBL093C,ROX3,6366,SwissProt:P25046
YBL094C,,8372,SwissProt:P38173
YBL094C,,5554,SwissProt:P38173
YBL094C,,4,SwissProt:P38173
YBL095W,,8372,SwissProt:P38172
YBL095W,,5554,SwissProt:P38172
YBL095W,,4,SwissProt:P38172
YBL096C,,8372,SwissProt:P38171
YBL096C,,5554,SwissProt:P38171
YBL096C,,4,SwissProt:P38171
YBL097W,BRN1,799,SwissProt:P38170
YBL097W,BRN1,799,SwissProt:P38170
YBL097W,BRN1,799,SwissProt:P38170
YBL097W,BRN1,799,SwissProt:P38170
YBL097W,BRN1,799,SwissProt:P38170
YBL097W,BRN1,5634,SwissProt:P38170
YBL097W,BRN1,5554,SwissProt:P38170
YBL097W,BRN1,7076,SwissProt:P38170
YBL097W,BRN1,7076,SwissProt:P38170
YBL097W,BRN1,7076,SwissProt:P38170
YBL097W,BRN1,7076,SwissProt:P38170
YBL097W,BRN1,70,SwissProt:P38170
YBL098W,BNA4,8372,SwissProt:P38169
YBL098W,BNA4,4502,SwissProt:P38169
YBL098W,BNA4,9435,SwissProt:P38169
YBL099W,ATP1,5754,SwissProt:P07251
YBL099W,ATP1,5754,SwissProt:P07251
YBL099W,ATP1,46933,SwissProt:P07251
YBL099W,ATP1,46933,SwissProt:P07251
YBL099W,ATP1,15986,SwissProt:P07251
YBL099W,ATP1,15986,SwissProt:P07251
YBL100C,,8372,SwissProt:P38168
YBL100C,,5554,SwissProt:P38168
YBL100C,,4,SwissProt:P38168
YBL101C,ECM21,8372,SwissProt:P38167
YBL101C,ECM21,5554,SwissProt:P38167
YBL101C,ECM21,7047,SwissProt:P38167
YBL101W-C,,8372,
YBL101W-C,,5554,
YBL101W-C,,4,
YBL102W,SFT2,139,SwissProt:P38166
YBL102W,SFT2,5554,SwissProt:P38166
YBL102W,SFT2,6895,SwissProt:P38166
YBL102W,SFT2,6895,SwissProt:P38166
YBL103C,RTG3,5737,SwissProt:P38165
YBL103C,RTG3,5634,SwissProt:P38165
YBL103C,RTG3,3704,SwissProt:P38165
YBL103C,RTG3,6367,SwissProt:P38165
YBL103C-A,,8372,
YBL103C-A,,5554,
YBL103C-A,,4,
YBL104C,,8372,SwissProt:P38164
YBL104C,,5554,SwissProt:P38164
YBL104C,,4,SwissProt:P38164
YBL105C,PKC1,134,SwissProt:P24583
YBL105C,PKC1,4697,SwissProt:P24583
YBL105C,PKC1,7015,SwissProt:P24583
YBL105C,PKC1,7047,SwissProt:P24583
YBL105C,PKC1,6468,SwissProt:P24583
YBL105C,PKC1,7243,SwissProt:P24583
YBL105C,PKC1,7165,SwissProt:P24583
YBL106C,SRO77,5886,SwissProt:P38163
YBL106C,SRO77,5886,SwissProt:P38163
YBL106C,SRO77,5554,SwissProt:P38163
YBL106C,SRO77,6893,SwissProt:P38163
YBL106C,SRO77,6893,SwissProt:P38163
YBL106C,SRO77,6887,SwissProt:P38163
YBL107C,,8372,SwissProt:P38162
YBL107C,,5554,SwissProt:P38162
YBL107C,,4,SwissProt:P38162
YBL107W-A,,8372,
YBL107W-A,,5554,
YBL107W-A,,4,
YBL108C-A,,8372,
YBL108C-A,,5554,
YBL108C-A,,4,
YBL108W,,8372,SwissProt:P38161
YBL108W,,5554,SwissProt:P38161
YBL108W,,4,SwissProt:P38161
YBL109W,,8372,
YBL109W,,5554,
YBL109W,,4,
YBL111C,,8372,
YBL111C,,5554,
YBL111C,,4,
YBL112C,,8372,
YBL112C,,5554,
YBL112C,,4,
YBL113C,,8372,
YBL113C,,5554,
YBL113C,,4,
YBL113W-A,,8372,
YBL113W-A,,5554,
YBL113W-A,,4,
YBR001C,NTH2,8372,SwissProt:P35172
YBR001C,NTH2,4555,SwissProt:P35172
YBR001C,NTH2,6950,SwissProt:P35172
YBR001C,NTH2,5993,SwissProt:P35172
YBR002C,RER2,5783,SwissProt:P35196
YBR002C,RER2,5783,SwissProt:P35196
YBR002C,RER2,4659,SwissProt:P35196
YBR002C,RER2,19408,SwissProt:P35196
YBR002C,RER2,6486,SwissProt:P35196
YBR002C,RER2,6486,SwissProt:P35196
YBR003W,COQ1,5739,SwissProt:P18900
YBR003W,COQ1,10,SwissProt:P18900
YBR003W,COQ1,6743,SwissProt:P18900
YBR004C,,8372,SwissProt:P38211
YBR004C,,5554,SwissProt:P38211
YBR004C,,4,SwissProt:P38211
YBR005W,,8372,SwissProt:P38212
YBR005W,,5554,SwissProt:P38212
YBR005W,,4,SwissProt:P38212
YBR006W,UGA2,8372,SwissProt:P38067
YBR006W,UGA2,9013,SwissProt:P38067
YBR006W,UGA2,9013,SwissProt:P38067
YBR006W,UGA2,6538,SwissProt:P38067
YBR006W,UGA2,6538,SwissProt:P38067
YBR006W,UGA2,6538,SwissProt:P38067
YBR006W,UGA2,6979,SwissProt:P38067
YBR006W,UGA2,6979,SwissProt:P38067
YBR006W,UGA2,6979,SwissProt:P38067
YBR007C,,8372,SwissProt:P38213
YBR007C,,5554,SwissProt:P38213
YBR007C,,4,SwissProt:P38213
YBR008C,FLR1,5887,SwissProt:P38124
YBR008C,FLR1,15239,SwissProt:P38124
YBR008C,FLR1,15239,SwissProt:P38124
YBR008C,FLR1,15239,SwissProt:P38124
YBR008C,FLR1,9636,SwissProt:P38124
YBR008C,FLR1,9636,SwissProt:P38124
YBR009C,HHF1,788,SwissProt:P02309
YBR009C,HHF1,3677,SwissProt:P02309
YBR009C,HHF1,6333,SwissProt:P02309
YBR010W,HHT1,788,SwissProt:P02303
YBR010W,HHT1,5634,SwissProt:P02303
YBR010W,HHT1,3677,SwissProt:P02303
YBR010W,HHT1,6333,SwissProt:P02303
YBR011C,IPP1,5829,SwissProt:P00817
YBR011C,IPP1,4427,SwissProt:P00817
YBR011C,IPP1,6796,SwissProt:P00817
YBR012C,,8372,SwissProt:P38214
YBR012C,,5554,SwissProt:P38214
YBR012C,,4,SwissProt:P38214
YBR013C,,8372,SwissProt:P38215
YBR013C,,5554,SwissProt:P38215
YBR013C,,4,SwissProt:P38215
YBR014C,,8372,SwissProt:P38068
YBR014C,,5554,SwissProt:P38068
YBR014C,,4,SwissProt:P38068
YBR015C,MNN2,5794,SwissProt:P38069
YBR015C,MNN2,26,SwissProt:P38069
YBR015C,MNN2,26,SwissProt:P38069
YBR015C,MNN2,6486,SwissProt:P38069
YBR016W,,8372,SwissProt:P38216
YBR016W,,5554,SwissProt:P38216
YBR016W,,9269,SwissProt:P38216
YBR016W,,9269,SwissProt:P38216
YBR017C,KAP104,5829,SwissProt:P38217
YBR017C,KAP104,8139,SwissProt:P38217
YBR017C,KAP104,7049,SwissProt:P38217
YBR017C,KAP104,6609,SwissProt:P38217
YBR017C,KAP104,6609,SwissProt:P38217
YBR017C,KAP104,6609,SwissProt:P38217
YBR017C,KAP104,6609,SwissProt:P38217
YBR017C,KAP104,6606,SwissProt:P38217
YBR017C,KAP104,6606,SwissProt:P38217
YBR017C,KAP104,6606,SwissProt:P38217
YBR017C,KAP104,6606,SwissProt:P38217
YBR018C,GAL7,5737,SwissProt:P08431
YBR018C,GAL7,3982,SwissProt:P08431
YBR018C,GAL7,6012,SwissProt:P08431
YBR019C,GAL10,8372,SwissProt:P04397
YBR019C,GAL10,5554,SwissProt:P04397
YBR019C,GAL10,6012,SwissProt:P04397
YBR020W,GAL1,8372,SwissProt:P04385
YBR020W,GAL1,4335,SwissProt:P04385
YBR020W,GAL1,6012,SwissProt:P04385
YBR021W,FUR4,5886,SwissProt:P05316
YBR021W,FUR4,15505,SwissProt:P05316
YBR021W,FUR4,15857,SwissProt:P05316
YBR022W,,8372,SwissProt:P38218
YBR022W,,16787,SwissProt:P38218
YBR022W,,4,SwissProt:P38218
YBR023C,CHS3,142,SwissProt:P29465
YBR023C,CHS3,4100,SwissProt:P29465
YBR023C,CHS3,6038,SwissProt:P29465
YBR023C,CHS3,910,SwissProt:P29465
YBR023C,CHS3,6970,SwissProt:P29465
YBR024W,SCO2,5740,SwissProt:P38072
YBR024W,SCO2,5554,SwissProt:P38072
YBR024W,SCO2,6825,SwissProt:P38072
YBR025C,,5737,SwissProt:P38219
YBR025C,,5554,SwissProt:P38219
YBR025C,,4,SwissProt:P38219
YBR026C,ETR1,5739,SwissProt:P38071
YBR026C,ETR1,16631,SwissProt:P38071
YBR026C,ETR1,9060,SwissProt:P38071
YBR026C,ETR1,6633,SwissProt:P38071
YBR027C,,8372,SwissProt:P38220
YBR027C,,5554,SwissProt:P38220
YBR027C,,4,SwissProt:P38220
YBR028C,,8372,SwissProt:P38070
YBR028C,,5554,SwissProt:P38070
YBR028C,,4672,SwissProt:P38070
YBR028C,,4,SwissProt:P38070
YBR029C,CDS1,5783,SwissProt:P38221
YBR029C,CDS1,5739,SwissProt:P38221
YBR029C,CDS1,4605,SwissProt:P38221
YBR029C,CDS1,6655,SwissProt:P38221
YBR029C,CDS1,6658,SwissProt:P38221
YBR030W,,8372,SwissProt:P38222
YBR030W,,5554,SwissProt:P38222
YBR030W,,6644,SwissProt:P38222
YBR031W,RPL4A,5842,SwissProt:P10664
